local_student_id	site_id	grading_period_name	academic_year	local_section_id	school_course_id	corrected_grade	max_credits	credits_received	is_final?	is_repeat?	session_type_id
70186	7	Final Grade	2018	70078	A100	A	1	1	1	0	1
70186	7	Final Grade	2018	70140	C120	B+	1	1	1	0	1
70186	7	Final Grade	2018	70156	E100	B	1	1	1	0	1
70186	7	Final Grade	2018	2018K2I139AMWit	I139	P	1	1	1	0	1
70187	7	Final Grade	2018	70027	D100	B	1	1	1	0	1
70187	7	Final Grade	2018	70046	A100	A-	1	1	1	0	1
70187	7	Final Grade	2018	70093	B100	B+	1	1	1	0	1
70187	7	Final Grade	2018	70140	C120	A	1	1	1	0	1
70187	7	Final Grade	2018	70156	E100	B-	1	1	1	0	1
70187	7	Final Grade	2018	2018K2I108AMBer	I108	P	1	1	1	0	1
70188	7	Final Grade	2018	70035	B100	A-	1	1	1	0	1
70188	7	Final Grade	2018	70062	D100	A-	1	1	1	0	1
70188	7	Final Grade	2018	70078	A100	A	1	1	1	0	1
70188	7	Final Grade	2018	70108	C120	A	1	1	1	0	1
70188	7	Final Grade	2018	70156	E100	B+	1	1	1	0	1
70188	7	Final Grade	2018	2018K2I108AMBer	I108	P	1	1	1	0	1
70190	7	Final Grade	2018	70040	E100	I	1	0	1	0	1
70190	7	Final Grade	2018	70053	C120	B	1	1	1	0	1
70190	7	Final Grade	2018	70093	B100	B-	1	1	1	0	1
70190	7	Final Grade	2018	70139	A100	B-	1	1	1	0	1
70190	7	Final Grade	2018	70157	D100	B	1	1	1	0	1
70190	7	Final Grade	2018	2018K2I600AMHei	I600	P	1	1	1	0	1
70190	7	Final Grade	2018	2018K2I195PMHei	I195	P	1	1	1	0	1
70192	7	Final Grade	2018	70035	B100	C-	1	1	1	0	1
70192	7	Final Grade	2018	70040	E100	C	1	1	1	0	1
70192	7	Final Grade	2018	70078	A100	B	1	1	1	0	1
70192	7	Final Grade	2018	70108	C120	C	1	1	1	0	1
70192	7	Final Grade	2018	70157	D100	B-	1	1	1	0	1
70192	7	Final Grade	2018	2018K2I300AMMar	I300	P	1	1	1	0	1
70192	7	Final Grade	2018	82692	I289	P	1	1	1	0	1
70193	7	Final Grade	2018	70027	D100	B-	1	1	1	0	1
70193	7	Final Grade	2018	70040	E100	C-	1	1	1	0	1
70193	7	Final Grade	2018	70046	A100	B-	1	1	1	0	1
70193	7	Final Grade	2018	70071	C120	B+	1	1	1	0	1
70193	7	Final Grade	2018	70093	B100	C-	1	1	1	0	1
70194	7	Final Grade	2018	70048	A100	B	1	1	1	0	1
70194	7	Final Grade	2018	70073	E100	C+	1	1	1	0	1
70194	7	Final Grade	2018	70108	C120	B	1	1	1	0	1
70194	7	Final Grade	2018	70154	B100	B	1	1	1	0	1
70194	7	Final Grade	2018	70157	D100	B-	1	1	1	0	1
70194	7	Final Grade	2018	2018K2I121AMDai	I221	P	1	1	1	0	1
70194	7	Final Grade	2018	82692	I289	P	1	1	1	0	1
70195	7	Final Grade	2018	70035	B100	A	1	1	1	0	1
70195	7	Final Grade	2018	70062	D100	A+	1	1	1	0	1
70195	7	Final Grade	2018	70078	A100	A+	1	1	1	0	1
70195	7	Final Grade	2018	70108	C120	A+	1	1	1	0	1
70195	7	Final Grade	2018	70156	E100	A-	1	1	1	0	1
70195	7	Final Grade	2018	2018K2I121AMDai	I221	P	1	1	1	0	1
70195	7	Final Grade	2018	2018K2I289PMDai	G101	A-	1	1	1	0	1
70196	7	Final Grade	2018	70035	B100	B	1	1	1	0	1
70196	7	Final Grade	2018	70040	E100	C+	1	1	1	0	1
70196	7	Final Grade	2018	70062	D100	B	1	1	1	0	1
70196	7	Final Grade	2018	70071	C120	B-	1	1	1	0	1
70196	7	Final Grade	2018	70078	A100	B+	1	1	1	0	1
70196	7	Final Grade	2018	2018K2G100AMBer	I016	P	1	1	1	0	1
70196	7	Final Grade	2018	2018K2I289PMDai	G101	C	1	1	1	0	1
70198	7	Final Grade	2018	70048	A100	B	1	1	1	0	1
70198	7	Final Grade	2018	70071	C120	B	1	1	1	0	1
70198	7	Final Grade	2018	70073	E100	B	1	1	1	0	1
70198	7	Final Grade	2018	70141	D100	B	1	1	1	0	1
70198	7	Final Grade	2018	70153	B100	B	1	1	1	0	1
70198	7	Final Grade	2018	2018K2I197PMMar	G297	C	1	1	1	0	1
70198	7	Final Grade	2018	2018K2I300AMMar	I300	P	1	1	1	0	1
70199	7	Final Grade	2018	70046	A100	A	1	1	1	0	1
70199	7	Final Grade	2018	70053	C120	A-	1	1	1	0	1
70199	7	Final Grade	2018	70073	E100	B	1	1	1	0	1
70199	7	Final Grade	2018	70153	B100	A+	1	1	1	0	1
70199	7	Final Grade	2018	70157	D100	A	1	1	1	0	1
70199	7	Final Grade	2018	2018K2I106AMWit	I106	P	1	1	1	0	1
70200	7	Final Grade	2018	70046	A100	B-	1	1	1	0	1
70200	7	Final Grade	2018	70053	C120	B-	1	1	1	0	1
70200	7	Final Grade	2018	70093	B100	C-	1	1	1	0	1
70200	7	Final Grade	2018	70141	D100	B-	1	1	1	0	1
70201	7	Final Grade	2018	70048	A100	A+	1	1	1	0	1
70201	7	Final Grade	2018	70073	E100	A-	1	1	1	0	1
70201	7	Final Grade	2018	70108	C120	A+	1	1	1	0	1
70201	7	Final Grade	2018	70141	D100	A+	1	1	1	0	1
70201	7	Final Grade	2018	70154	B100	A+	1	1	1	0	1
70201	7	Final Grade	2018	2018K2G100AMBer	I016	P	1	1	1	0	1
70201	7	Final Grade	2018	2018K2I289PMDai	G101	B+	1	1	1	0	1
70205	7	Final Grade	2018	70027	D100	A-	1	1	1	0	1
70205	7	Final Grade	2018	70040	E100	B	1	1	1	0	1
70205	7	Final Grade	2018	70071	C120	A	1	1	1	0	1
70205	7	Final Grade	2018	70078	A100	A-	1	1	1	0	1
70205	7	Final Grade	2018	70153	B100	A	1	1	1	0	1
70206	7	Final Grade	2018	70040	E100	C	1	1	1	0	1
70206	7	Final Grade	2018	70048	A100	B-	1	1	1	0	1
70206	7	Final Grade	2018	70062	D100	B-	1	1	1	0	1
70206	7	Final Grade	2018	70071	C120	B+	1	1	1	0	1
70206	7	Final Grade	2018	70153	B100	C+	1	1	1	0	1
70206	7	Final Grade	2018	2018K2I121AMDai	I221	P	1	1	1	0	1
70207	7	Final Grade	2018	70035	B100	A	1	1	1	0	1
70207	7	Final Grade	2018	70059	E200	A-	1	1	1	0	1
70207	7	Final Grade	2018	70078	A100	B	1	1	1	0	1
70207	7	Final Grade	2018	70108	C120	A-	1	1	1	0	1
70207	7	Final Grade	2018	70141	D100	A	1	1	1	0	1
70207	7	Final Grade	2018	2018K2I121AMDai	I221	P	1	1	1	0	1
70207	7	Final Grade	2018	2018K2I195PMHei	I195	P	1	1	1	0	1
70209	7	Final Grade	2018	70048	A100	C+	1	1	1	0	1
70209	7	Final Grade	2018	70071	C120	B	1	1	1	0	1
70209	7	Final Grade	2018	70141	D100	B	1	1	1	0	1
70209	7	Final Grade	2018	70154	B100	C	1	1	1	0	1
70209	7	Final Grade	2018	2018K2I108AMBer	I108	P	1	1	1	0	1
70212	7	Final Grade	2018	70027	D100	B	1	1	1	0	1
70212	7	Final Grade	2018	70078	A100	B+	1	1	1	0	1
70212	7	Final Grade	2018	70108	C120	B	1	1	1	0	1
70212	7	Final Grade	2018	70154	B100	B+	1	1	1	0	1
70212	7	Final Grade	2018	70156	E100	C	1	1	1	0	1
70212	7	Final Grade	2018	2018K2I108AMBer	I108	P	1	1	1	0	1
70213	7	Final Grade	2018	70040	E100	I	1	0	1	0	1
70213	7	Final Grade	2018	70048	A100	B-	1	1	1	0	1
70213	7	Final Grade	2018	70093	B100	C-	1	1	1	0	1
70213	7	Final Grade	2018	70108	C120	C+	1	1	1	0	1
70213	7	Final Grade	2018	70157	D100	B-	1	1	1	0	1
70213	7	Final Grade	2018	2018K2I108AMBer	I108	NP	1	0	1	0	1
70214	7	Final Grade	2018	2018K2I108AMBer	I108	NP	1	0	1	0	1
70214	7	Final Grade	2018	81801	A100M	B-	1	1	1	0	1
70214	7	Final Grade	2018	81804	B100M	I	1	0	1	0	1
70214	7	Final Grade	2018	82004	C120M	I	1	0	1	0	1
70214	7	Final Grade	2018	82628	E100M	C	1	1	1	0	1
70214	7	Final Grade	2018	82778	D100M	I	1	0	1	0	1
70217	7	Final Grade	2018	70035	B100	B	1	1	1	0	1
70217	7	Final Grade	2018	70046	A100	B	1	1	1	0	1
70217	7	Final Grade	2018	70108	C120	B	1	1	1	0	1
70217	7	Final Grade	2018	70157	D100	B	1	1	1	0	1
70217	7	Final Grade	2018	2018K2I108AMBer	I108	P	1	1	1	0	1
70218	7	Final Grade	2018	70043	B008	I	1	0	1	0	1
70218	7	Final Grade	2018	70052	D008	I	1	0	1	0	1
70218	7	Final Grade	2018	70058	A008	I	1	0	1	0	1
70218	7	Final Grade	2018	70067	C008	I	1	0	1	0	1
70218	7	Final Grade	2018	2018K2SEM2EXPI010Walk19W2A	I010	NP	0.5	0	1	0	1
70218	7	Final Grade	2018	2018K2SEM2EXP8thI604FlesGhostblock	I604	NP	0.5	0	1	0	1
70219	7	Final Grade	2018	70048	A100	I	1	0	1	0	1
70219	7	Final Grade	2018	70062	D100	I	1	0	1	0	1
70219	7	Final Grade	2018	70093	B100	I	1	0	1	0	1
70219	7	Final Grade	2018	70108	C120	I	1	0	1	0	1
70219	7	Final Grade	2018	2018K2I121AMDai	I221	NP	1	0	1	0	1
70220	7	Final Grade	2018	70053	C120	B-	1	1	1	0	1
70220	7	Final Grade	2018	70078	A100	B-	1	1	1	0	1
70220	7	Final Grade	2018	70141	D100	C+	1	1	1	0	1
70220	7	Final Grade	2018	70153	B100	B-	1	1	1	0	1
70220	7	Final Grade	2018	70156	E100	C-	1	1	1	0	1
70220	7	Final Grade	2018	2018K2I600AMHei	I600	P	1	1	1	0	1
70220	7	Final Grade	2018	82692	I289	P	1	1	1	0	1
70223	7	Final Grade	2018	70035	B100	B+	1	1	1	0	1
70223	7	Final Grade	2018	70040	E100	B+	1	1	1	0	1
70223	7	Final Grade	2018	70062	D100	A-	1	1	1	0	1
70223	7	Final Grade	2018	70071	C120	A+	1	1	1	0	1
70223	7	Final Grade	2018	70139	A100	A-	1	1	1	0	1
70223	7	Final Grade	2018	2018K2I108AMBer	I108	P	1	1	1	0	1
70224	7	Final Grade	2018	70035	B100	A+	1	1	1	0	1
70224	7	Final Grade	2018	70040	E100	A-	1	1	1	0	1
70224	7	Final Grade	2018	70062	D100	A+	1	1	1	0	1
70224	7	Final Grade	2018	70071	C120	A+	1	1	1	0	1
70224	7	Final Grade	2018	70078	A100	A+	1	1	1	0	1
70224	7	Final Grade	2018	2018K2I108AMBer	I108	P	1	1	1	0	1
70225	7	Final Grade	2018	70053	C120	A+	1	1	1	0	1
70225	7	Final Grade	2018	70139	A100	A+	1	1	1	0	1
70225	7	Final Grade	2018	70141	D100	A+	1	1	1	0	1
70225	7	Final Grade	2018	70154	B100	A+	1	1	1	0	1
70225	7	Final Grade	2018	70156	E100	A-	1	1	1	0	1
70225	7	Final Grade	2018	2018K2I106AMWit	I106	P	1	1	1	0	1
70226	7	Final Grade	2018	70030	C220	A-	1	1	1	0	1
70226	7	Final Grade	2018	70035	B100	A+	1	1	1	0	1
70226	7	Final Grade	2018	70073	E100	A-	1	1	1	0	1
70226	7	Final Grade	2018	70139	A100	A+	1	1	1	0	1
70226	7	Final Grade	2018	70157	D100	A+	1	1	1	0	1
70226	7	Final Grade	2018	2018K2G100AMBer	I016	P	1	1	1	0	1
70226	7	Final Grade	2018	2018K2I289PMDai	G101	A-	1	1	1	0	1
70227	7	Final Grade	2018	70027	D100	I	1	0	1	0	1
70227	7	Final Grade	2018	70093	B100	I	1	0	1	0	1
70227	7	Final Grade	2018	70139	A100	I	1	0	1	0	1
70227	7	Final Grade	2018	70140	C120	I	1	0	1	0	1
70227	7	Final Grade	2018	2018K2I121AMDai	I221	NP	1	0	1	0	1
70228	7	Final Grade	2018	70027	D100	A+	1	1	1	0	1
70228	7	Final Grade	2018	70030	C220	A-	1	1	1	0	1
70228	7	Final Grade	2018	70040	E100	A-	1	1	1	0	1
70228	7	Final Grade	2018	70093	B100	A+	1	1	1	0	1
70228	7	Final Grade	2018	70139	A100	A+	1	1	1	0	1
70228	7	Final Grade	2018	2018K2G100AMBer	I016	P	1	1	1	0	1
70228	7	Final Grade	2018	2018K2F502PMOls	F503	A+	1	1	1	0	1
70229	7	Final Grade	2018	70027	D100	A+	1	1	1	0	1
70229	7	Final Grade	2018	70078	A100	A+	1	1	1	0	1
70229	7	Final Grade	2018	70140	C120	A+	1	1	1	0	1
70229	7	Final Grade	2018	70154	B100	A+	1	1	1	0	1
70229	7	Final Grade	2018	70156	E100	A-	1	1	1	0	1
70229	7	Final Grade	2018	2018K2I121AMDai	I221	P	1	1	1	0	1
70229	7	Final Grade	2018	2018K2I289PMDai	G101	A+	1	1	1	0	1
70233	7	Final Grade	2018	70078	A100	C	1	1	1	0	1
70233	7	Final Grade	2018	70127	E200	B-	1	1	1	0	1
70233	7	Final Grade	2018	70140	C120	B-	1	1	1	0	1
70233	7	Final Grade	2018	70154	B100	I	1	0	1	0	1
70233	7	Final Grade	2018	70157	D100	C+	1	1	1	0	1
70233	7	Final Grade	2018	2018K2I108AMBer	I108	NP	1	0	1	0	1
70235	7	Final Grade	2018	70106	B008	C	1	1	1	0	1
70235	7	Final Grade	2018	70114	D008	B-	1	1	1	0	1
70235	7	Final Grade	2018	70148	A008	C	1	1	1	0	1
70235	7	Final Grade	2018	70150	C008	C-	1	1	1	0	1
70235	7	Final Grade	2018	2018K2SEM2EXP8thI010WalkGhostblock	I010	NP	0.5	0	1	0	1
70235	7	Final Grade	2018	2018K2SEM2EXPI604Fles09T1A	I604	P	0.5	0.5	1	0	1
70236	7	Final Grade	2018	70030	C220	A+	1	1	1	0	1
70236	7	Final Grade	2018	70035	B100	A+	1	1	1	0	1
70236	7	Final Grade	2018	70073	E100	A	1	1	1	0	1
70236	7	Final Grade	2018	70139	A100	A+	1	1	1	0	1
70236	7	Final Grade	2018	70157	D100	A+	1	1	1	0	1
70236	7	Final Grade	2018	2018K2G100AMBer	I016	P	1	1	1	0	1
70236	7	Final Grade	2018	2018K2I289PMDai	G101	A+	1	1	1	0	1
70239	7	Final Grade	2018	70040	E100	B-	1	1	1	0	1
70239	7	Final Grade	2018	70046	A100	B	1	1	1	0	1
70239	7	Final Grade	2018	70053	C120	A-	1	1	1	0	1
70239	7	Final Grade	2018	70093	B100	B	1	1	1	0	1
70239	7	Final Grade	2018	70157	D100	B	1	1	1	0	1
70239	7	Final Grade	2018	2018K2I600AMHei	I600	P	1	1	1	0	1
70239	7	Final Grade	2018	82623	I297	P	1	1	1	0	1
70240	7	Final Grade	2018	70053	C120	C+	1	1	1	0	1
70240	7	Final Grade	2018	70093	B100	B-	1	1	1	0	1
70240	7	Final Grade	2018	70139	A100	B-	1	1	1	0	1
70240	7	Final Grade	2018	70141	D100	B-	1	1	1	0	1
70240	7	Final Grade	2018	2018K2G100AMBer	I016	P	1	1	1	0	1
70240	7	Final Grade	2018	2018K2I195PMHei	I195	NP	1	0	1	0	1
70242	7	Final Grade	2018	70027	D100	B	1	1	1	0	1
70242	7	Final Grade	2018	70040	E100	C+	1	1	1	0	1
70242	7	Final Grade	2018	70046	A100	B-	1	1	1	0	1
70242	7	Final Grade	2018	70071	C120	B	1	1	1	0	1
70242	7	Final Grade	2018	70153	B100	I	1	0	1	0	1
70242	7	Final Grade	2018	2018K2I197PMMar	G297	I	1	0	1	0	1
70242	7	Final Grade	2018	2018K2G100AMBer	I016	P	1	1	1	0	1
70247	7	Final Grade	2018	70027	D100	A	1	1	1	0	1
70247	7	Final Grade	2018	70040	E100	C+	1	1	1	0	1
70247	7	Final Grade	2018	70071	C120	A+	1	1	1	0	1
70247	7	Final Grade	2018	70078	A100	B	1	1	1	0	1
70247	7	Final Grade	2018	70154	B100	A-	1	1	1	0	1
70247	7	Final Grade	2018	2018K2F502AMOls	F502	B	1	1	1	0	1
70247	7	Final Grade	2018	2018K2I289PMDai	G101	C	1	1	1	0	1
70249	7	Final Grade	2018	70040	E100	A-	1	1	1	0	1
70249	7	Final Grade	2018	70048	A100	A	1	1	1	0	1
70249	7	Final Grade	2018	70108	C120	A	1	1	1	0	1
70249	7	Final Grade	2018	70154	B100	A+	1	1	1	0	1
70249	7	Final Grade	2018	70157	D100	A	1	1	1	0	1
70249	7	Final Grade	2018	2018K2I195PMHei	I195	P	1	1	1	0	1
70250	7	Final Grade	2018	70027	D100	A-	1	1	1	0	1
70250	7	Final Grade	2018	70040	E100	A-	1	1	1	0	1
70250	7	Final Grade	2018	70046	A100	A-	1	1	1	0	1
70250	7	Final Grade	2018	70093	B100	A-	1	1	1	0	1
70250	7	Final Grade	2018	70108	C120	B+	1	1	1	0	1
70252	7	Final Grade	2018	70027	D100	A+	1	1	1	0	1
70252	7	Final Grade	2018	70040	E100	A-	1	1	1	0	1
70252	7	Final Grade	2018	70071	C120	A+	1	1	1	0	1
70252	7	Final Grade	2018	70139	A100	A+	1	1	1	0	1
70252	7	Final Grade	2018	70154	B100	A	1	1	1	0	1
70252	7	Final Grade	2018	2018K2I106AMWit	I106	P	1	1	1	0	1
70253	7	Final Grade	2018	70085	B008	I	1	0	1	0	1
70253	7	Final Grade	2018	70114	D008	I	1	0	1	0	1
70253	7	Final Grade	2018	70150	C008	I	1	0	1	0	1
70253	7	Final Grade	2018	70172	A008	I	1	0	1	0	1
70253	7	Final Grade	2018	2018K2SEM2EXPI010Walk19W2A	I010	NP	0.5	0	1	0	1
70253	7	Final Grade	2018	2018K2SEM2EXP8thI604FlesGhostblock	I604	NP	0.5	0	1	0	1
70257	7	Final Grade	2018	70050	D300	B-	1	1	1	0	1
70257	7	Final Grade	2018	70059	E200	B-	1	1	1	0	1
70257	7	Final Grade	2018	70061	C220	B-	1	1	1	0	1
70257	7	Final Grade	2018	70131	B200	B-	1	1	1	0	1
70257	7	Final Grade	2018	70170	A200	B-	1	1	1	0	1
70257	7	Final Grade	2018	2018K2F502PMOls	F503	B+	1	1	1	0	1
70258	7	Final Grade	2018	70047	B200	A+	1	1	1	0	1
70258	7	Final Grade	2018	70050	D300	A	1	1	1	0	1
70258	7	Final Grade	2018	70059	E200	A-	1	1	1	0	1
70258	7	Final Grade	2018	70088	C220	A	1	1	1	0	1
70258	7	Final Grade	2018	70171	A200	A	1	1	1	0	1
70258	7	Final Grade	2018	2018K2I600AMHei	I600	P	1	1	1	0	1
70258	7	Final Grade	2018	2018K2I289PMDai	G101	A	1	1	1	0	1
70260	7	Final Grade	2018	70099	C008	A	1	1	1	0	1
70260	7	Final Grade	2018	70105	D008	A	1	1	1	0	1
70260	7	Final Grade	2018	70106	B008	A+	1	1	1	0	1
70260	7	Final Grade	2018	70172	A008	A	1	1	1	0	1
70260	7	Final Grade	2018	2018K2SEM2EXP8thI010WalkGhostblock	I010	P	0.5	0.5	1	0	1
70260	7	Final Grade	2018	2018K2SEM2EXPI604Fles09T1A	I604	P	0.5	0.5	1	0	1
70261	7	Final Grade	2018	70058	A008	I	1	0	1	0	1
70261	7	Final Grade	2018	70084	B008	I	1	0	1	0	1
70261	7	Final Grade	2018	70105	D008	I	1	0	1	0	1
70261	7	Final Grade	2018	70146	C008	C-	1	1	1	0	1
70261	7	Final Grade	2018	2018K2SEM2EXP8thI010WalkGhostblock	I010	NP	0.5	0	1	0	1
70261	7	Final Grade	2018	2018K2SEM2EXPI604Fles09T1A	I604	NP	0.5	0	1	0	1
70262	7	Final Grade	2018	70038	A008	A+	1	1	1	0	1
70262	7	Final Grade	2018	70067	C008	A+	1	1	1	0	1
70262	7	Final Grade	2018	70084	B008	A+	1	1	1	0	1
70262	7	Final Grade	2018	70114	D008	A+	1	1	1	0	1
70262	7	Final Grade	2018	2018K2SEM2EXP8thI010WalkGhostblock	I010	P	0.5	0.5	1	0	1
70262	7	Final Grade	2018	2018K2SEM2EXPI604Fles17W1A	I604	P	0.5	0.5	1	0	1
70263	7	Final Grade	2018	70052	D008	B+	1	1	1	0	1
70263	7	Final Grade	2018	70058	A008	C+	1	1	1	0	1
70263	7	Final Grade	2018	70084	B008	I	1	0	1	0	1
70263	7	Final Grade	2018	70150	C008	C-	1	1	1	0	1
70263	7	Final Grade	2018	2018K2SEM2EXP8thI010WalkGhostblock	I010	P	0.5	0.5	1	0	1
70263	7	Final Grade	2018	2018K2SEM2EXPI604Fles09T1A	I604	P	0.5	0.5	1	0	1
70265	7	Final Grade	2018	70085	B008	A-	1	1	1	0	1
70265	7	Final Grade	2018	70114	D008	A+	1	1	1	0	1
70265	7	Final Grade	2018	70150	C008	B	1	1	1	0	1
70265	7	Final Grade	2018	70172	A008	A+	1	1	1	0	1
70265	7	Final Grade	2018	2018K2SEM2EXPI010Walk19W2A	I010	P	0.5	0.5	1	0	1
70265	7	Final Grade	2018	2018K2SEM2EXP8thI604FlesGhostblock	I604	P	0.5	0.5	1	0	1
70266	7	Final Grade	2018	70052	D008	C-	1	1	1	0	1
70266	7	Final Grade	2018	70058	A008	I	1	0	1	0	1
70266	7	Final Grade	2018	70084	B008	B	1	1	1	0	1
70266	7	Final Grade	2018	70150	C008	I	1	0	1	0	1
70266	7	Final Grade	2018	2018K2SEM2EXP8thI010WalkGhostblock	I010	NP	0.5	0	1	0	1
70266	7	Final Grade	2018	2018K2SEM2EXPI604Fles09T1A	I604	P	0.5	0.5	1	0	1
70267	7	Final Grade	2018	70038	A008	B-	1	1	1	0	1
70267	7	Final Grade	2018	70043	B008	C+	1	1	1	0	1
70267	7	Final Grade	2018	70067	C008	C-	1	1	1	0	1
70267	7	Final Grade	2018	70114	D008	B-	1	1	1	0	1
70267	7	Final Grade	2018	2018K2SEM2EXPI010Walk19W2A	I010	P	0.5	0.5	1	0	1
70267	7	Final Grade	2018	2018K2SEM2EXP8thI604FlesGhostblock	I604	P	0.5	0.5	1	0	1
70268	7	Final Grade	2018	70058	A008	B	1	1	1	0	1
70268	7	Final Grade	2018	70101	D008	B	1	1	1	0	1
70268	7	Final Grade	2018	70106	B008	B	1	1	1	0	1
70268	7	Final Grade	2018	70146	C008	C-	1	1	1	0	1
70268	7	Final Grade	2018	2018K2SEM2EXP8thI010WalkGhostblock	I010	P	0.5	0.5	1	0	1
70268	7	Final Grade	2018	2018K2SEM2EXPI604Fles17W1A	I604	P	0.5	0.5	1	0	1
70269	7	Final Grade	2018	70038	A008	A+	1	1	1	0	1
70269	7	Final Grade	2018	70084	B008	A+	1	1	1	0	1
70269	7	Final Grade	2018	70101	D008	A+	1	1	1	0	1
70269	7	Final Grade	2018	70146	C008	A+	1	1	1	0	1
70269	7	Final Grade	2018	2018K2SEM2EXP8thI010WalkGhostblock	I010	P	0.5	0.5	1	0	1
70269	7	Final Grade	2018	2018K2SEM2EXPI604Fles17W1A	I604	P	0.5	0.5	1	0	1
70270	7	Final Grade	2018	70052	D008	A+	1	1	1	0	1
70270	7	Final Grade	2018	70058	A008	A	1	1	1	0	1
70270	7	Final Grade	2018	70084	B008	A+	1	1	1	0	1
70270	7	Final Grade	2018	70150	C008	A	1	1	1	0	1
70270	7	Final Grade	2018	2018K2SEM2EXP8thI010WalkGhostblock	I010	P	0.5	0.5	1	0	1
70270	7	Final Grade	2018	2018K2SEM2EXPI604Fles09T1A	I604	P	0.5	0.5	1	0	1
70271	7	Final Grade	2018	70038	A008	A-	1	1	1	0	1
70271	7	Final Grade	2018	70043	B008	A-	1	1	1	0	1
70271	7	Final Grade	2018	70101	D008	B+	1	1	1	0	1
70271	7	Final Grade	2018	70146	C008	B+	1	1	1	0	1
70271	7	Final Grade	2018	2018K2SEM2EXPI010Walk19W2A	I010	P	0.5	0.5	1	0	1
70271	7	Final Grade	2018	2018K2SEM2EXP8thI604FlesGhostblock	I604	P	0.5	0.5	1	0	1
70272	7	Final Grade	2018	70099	C008	A	1	1	1	0	1
70272	7	Final Grade	2018	70105	D008	A	1	1	1	0	1
70272	7	Final Grade	2018	70106	B008	A+	1	1	1	0	1
70272	7	Final Grade	2018	70148	A008	A	1	1	1	0	1
70272	7	Final Grade	2018	2018K2SEM2EXP8thI010WalkGhostblock	I010	P	0.5	0.5	1	0	1
70272	7	Final Grade	2018	2018K2SEM2EXPI604Fles09T1A	I604	P	0.5	0.5	1	0	1
70274	7	Final Grade	2018	70067	C008	A-	1	1	1	0	1
70274	7	Final Grade	2018	70105	D008	B	1	1	1	0	1
70274	7	Final Grade	2018	70106	B008	B-	1	1	1	0	1
70274	7	Final Grade	2018	70172	A008	C+	1	1	1	0	1
70274	7	Final Grade	2018	2018K2SEM2EXPI010Walk19W2A	I010	P	0.5	0.5	1	0	1
70274	7	Final Grade	2018	2018K2SEM2EXP8thI604FlesGhostblock	I604	P	0.5	0.5	1	0	1
70275	7	Final Grade	2018	70085	B008	A+	1	1	1	0	1
70275	7	Final Grade	2018	70099	C008	A+	1	1	1	0	1
70275	7	Final Grade	2018	70105	D008	A+	1	1	1	0	1
70275	7	Final Grade	2018	70172	A008	A+	1	1	1	0	1
70275	7	Final Grade	2018	2018K2SEM2EXPI010Walk19W2A	I010	P	0.5	0.5	1	0	1
70275	7	Final Grade	2018	2018K2SEM2EXP8thI604FlesGhostblock	I604	P	0.5	0.5	1	0	1
70276	7	Final Grade	2018	70038	A008	B	1	1	1	0	1
70276	7	Final Grade	2018	70052	D008	B+	1	1	1	0	1
70276	7	Final Grade	2018	70067	C008	C+	1	1	1	0	1
70276	7	Final Grade	2018	70084	B008	B	1	1	1	0	1
70276	7	Final Grade	2018	2018K2SEM2EXP8thI010WalkGhostblock	I010	P	0.5	0.5	1	0	1
70276	7	Final Grade	2018	2018K2SEM2EXPI604Fles17W1A	I604	P	0.5	0.5	1	0	1
70277	7	Final Grade	2018	70043	B008	A-	1	1	1	0	1
70277	7	Final Grade	2018	70052	D008	A-	1	1	1	0	1
70277	7	Final Grade	2018	70067	C008	B-	1	1	1	0	1
70277	7	Final Grade	2018	70148	A008	B	1	1	1	0	1
70277	7	Final Grade	2018	2018K2SEM2EXPI010Walk11T2A	I010	P	0.5	0.5	1	0	1
70277	7	Final Grade	2018	2018K2SEM2EXP8thI604FlesGhostblock	I604	P	0.5	0.5	1	0	1
70278	7	Final Grade	2018	70085	B008	A	1	1	1	0	1
70278	7	Final Grade	2018	70114	D008	A+	1	1	1	0	1
70278	7	Final Grade	2018	70148	A008	A	1	1	1	0	1
70278	7	Final Grade	2018	70150	C008	A+	1	1	1	0	1
70278	7	Final Grade	2018	2018K2SEM2EXPI010Walk11T2A	I010	P	0.5	0.5	1	0	1
70278	7	Final Grade	2018	2018K2SEM2EXP8thI604FlesGhostblock	I604	P	0.5	0.5	1	0	1
70279	7	Final Grade	2018	70030	C220	C-	1	1	1	0	1
70279	7	Final Grade	2018	70047	B200	C-	1	1	1	0	1
70279	7	Final Grade	2018	70050	D300	B	1	1	1	0	1
70279	7	Final Grade	2018	70127	E200	C	1	1	1	0	1
70279	7	Final Grade	2018	70171	A200	C-	1	1	1	0	1
70279	7	Final Grade	2018	2018K2I108AMBer	I108	P	1	1	1	0	1
70280	7	Final Grade	2018	70085	B008	A-	1	1	1	0	1
70280	7	Final Grade	2018	70114	D008	A	1	1	1	0	1
70280	7	Final Grade	2018	70150	C008	B+	1	1	1	0	1
70280	7	Final Grade	2018	70172	A008	A	1	1	1	0	1
70280	7	Final Grade	2018	2018K2SEM2EXPI010Walk19W2A	I010	P	0.5	0.5	1	0	1
70280	7	Final Grade	2018	2018K2SEM2EXP8thI604FlesGhostblock	I604	P	0.5	0.5	1	0	1
70281	7	Final Grade	2018	70038	A008	B	1	1	1	0	1
