corrected_grade,COURSE_NAME,COURSE_NUMBER,date_of_pull,grade_type,inc_reason,LETTER_GRADE,SIS_SECTION_ID,stu_crs_lookup,STUDENT_ID,Max. ADDL_EXPECTED_PCNT,Max. COG_SKILL_PCNT,Max. CONCEPT_PCNT,Max. NUM_PROJECTS_OVERDUE,Max. OVERALL_SCORE,Max. POWER_EXPECTED_PCNT
B,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6529,130088 A007,130088,66,82,,0,84,100
A-,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6523,130088 B007,130088,100,86,,0,90,100
B-,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6546,130088 C007,130088,100,,74,0,82,100
B-,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6547,130088 D007,130088,100,74,,0,82,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6875,130088 H130,130088,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6875,130088 H130,130088,,,,0,,
P,AT-Health and Conditioning-9th,I1068,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6522,130088 I1068,130088,100,73,,0,81,100
A-,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6529,130090 A007,130090,0,100,,0,91,100
A+,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6542,130090 B007,130090,100,100,,0,100,100
B+,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6528,130090 C007,130090,0,,96,0,88,100
B,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6540,130090 D007,130090,0,93,,0,86,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6889,130090 H130,130090,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6889,130090 H130,130090,,,,0,,
P,AT-Intro to Theatre,I0021,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6519,130090 I0021,130090,100,100,,0,100,100
B,AT-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7837,130092 A200,130092,0,88,,0,83,100
A-,AT-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7835,130092 B200,130092,100,85,,0,90,100
B,AT-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7842,130092 C220,130092,0,,93,0,86,100
C+,AT-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6473,130092 D300,130092,0,83,,0,79,100
C+,AT-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6446,130092 E200,130092,0,,,0,77,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6653,130092 H130,130092,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6653,130092 H130,130092,,,,0,,
NP,AT-Visual Art,I1048,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,6440,130092 I1048,130092,100,,,2,,100
A-,AT-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6458,130093 A200,130093,66,93,,0,92,100
A-,AT-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7838,130093 B200,130093,100,85,,0,90,100
B+,AT-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,7842,130093 C220,130093,0,,96,0,88,100
B,AT-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6473,130093 D300,130093,66,81,,0,84,100
C+,AT-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6446,130093 E200,130093,0,,,0,78,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6684,130093 H130,130093,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6684,130093 H130,130093,,,,0,,
P,AT - Film Studies,I1073,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6460,130093 I1073,130093,100,88,,0,88,100
A,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6550,130094 A007,130094,66,94,,0,93,100
A+,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6542,130094 B007,130094,100,100,,0,100,100
A+,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6528,130094 C007,130094,100,,98,0,99,100
A,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6533,130094 D007,130094,100,93,,0,95,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6889,130094 H130,130094,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6889,130094 H130,130094,,,,0,,
P,AT-Intro to Theatre,I0021,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6527,130094 I0021,130094,100,100,,0,100,100
B+,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6543,130095 A007,130095,33,90,,0,87,100
A,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6523,130095 B007,130095,100,92,,0,94,100
A-,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6544,130095 C007,130095,100,,89,0,92,100
B,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6547,130095 D007,130095,100,75,,0,83,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6769,130095 H130,130095,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6769,130095 H130,130095,,,,0,,
P,AT - Film Studies,I0073,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6521,130095 I0073,130095,100,82,,0,82,100
B,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6529,130096 A007,130096,33,89,,0,86,100
A,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6538,130096 B007,130096,100,91,,0,94,100
B,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6539,130096 C007,130096,100,,79,0,85,100
C,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6545,130096 D007,130096,0,74,,0,73,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6769,130096 H130,130096,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6769,130096 H130,130096,,,,0,,
P,AT - Film Studies,I0073,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6534,130096 I0073,130096,100,81,,0,81,100
B,AT-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6458,130097 A200,130097,33,87,,0,85,100
A-,AT-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6462,130097 B200,130097,100,86,,0,90,100
C,AT-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,7841,130097 C220,130097,0,,78,0,76,100
C,AT-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,6445,130097 D300,130097,0,76,,0,74,100
B-,AT-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6470,130097 E200,130097,0,,,0,81,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6684,130097 H130,130097,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6684,130097 H130,130097,,,,0,,
P,AT-Health and Conditioning-9th,I1043,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,7843,130097 I1043,130097,100,86,,0,90,100
A-,AT-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6432,130098 A200,130098,100,89,,0,92,100
A+,AT-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6462,130098 B200,130098,100,100,,0,100,100
A+,AT-Math III,C320,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6430,130098 C320,130098,100,,100,0,100,100
A,AT-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6473,130098 D300,130098,100,91,,0,94,100
A+,AT-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6446,130098 E200,130098,100,,,0,100,100
A+,AT - AP Psychology,G201,1/15/2019 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6467,130098 G201,130098,100,95,,0,97,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6653,130098 H130,130098,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6653,130098 H130,130098,,,,0,,
I,AT-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,6458,130100 A200,130100,0,92,,0,82,83
C-,AT-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,6462,130100 B200,130100,0,71,,0,71,100
C,AT-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,7840,130100 C220,130100,0,,74,0,73,100
I,AT-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,6473,130100 D300,130100,0,80,,0,72,75
I,AT-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,6470,130100 E200,130100,0,,,1,71,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6647,130100 H130,130100,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6647,130100 H130,130100,,,,0,,
A+,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6543,130102 A007,130102,100,100,,0,100,100
A+,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6538,130102 B007,130102,100,98,,0,99,100
A+,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6528,130102 C007,130102,100,,100,0,100,100
A+,AT-Math I,C120,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6466,130102 C120,130102,100,,100,0,100,100
A,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6547,130102 D007,130102,100,90,,0,93,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6875,130102 H130,130102,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6875,130102 H130,130102,,,,0,,
I,AT-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,6458,130106 A200,130106,0,88,,0,79,83
C+,AT-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6462,130106 B200,130106,0,81,,0,78,100
C,AT-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,7841,130106 C220,130106,0,,74,0,73,100
I,AT-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,6448,130106 D300,130106,0,79,,0,71,75
I,AT-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,6470,130106 E200,130106,0,,,1,71,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6647,130106 H130,130106,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6647,130106 H130,130106,,,,0,,
A,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6529,130109 A007,130109,100,92,,0,94,100
A,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6523,130109 B007,130109,100,94,,0,96,100
B-,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6544,130109 C007,130109,100,,72,0,80,100
B,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6547,130109 D007,130109,100,78,,0,85,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6857,130109 H130,130109,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6857,130109 H130,130109,,,,0,,
P,AT - Film Studies,I0073,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6534,130109 I0073,130109,100,84,,0,84,100
B+,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6550,130114 A007,130114,100,84,,0,89,100
A,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6523,130114 B007,130114,100,90,,0,93,100
I,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[X] Ovrdue Proj?[_],I,6546,130114 C007,130114,100,,68,0,78,100
B,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6533,130114 D007,130114,100,76,,0,83,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6875,130114 H130,130114,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6875,130114 H130,130114,,,,0,,
P,AT-Intro to Theatre,I0021,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6527,130114 I0021,130114,100,89,,0,89,100
B+,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6550,130115 A007,130115,33,92,,0,88,100
A+,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6523,130115 B007,130115,100,99,,0,99,100
A-,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6546,130115 C007,130115,100,,89,0,92,100
B+,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6533,130115 D007,130115,100,83,,0,88,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6769,130115 H130,130115,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6769,130115 H130,130115,,,,0,,
P,AT-Health and Conditioning-9th,I1068,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6522,130115 I1068,130115,100,100,,0,100,100
I,AT-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[X] Proj Score?[_] Ovrdue Proj?[_],I,6432,130116 A200,130116,0,93,,0,83,83
C,AT-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,7835,130116 B200,130116,0,76,,0,74,100
B+,AT-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,7840,130116 C220,130116,0,,96,0,88,100
C-,AT-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C-,6445,130116 D300,130116,0,73,,0,72,100
A,AT-Spanish 3,E300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6444,130116 E300,130116,20,,,0,93,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6663,130116 H130,130116,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6663,130116 H130,130116,,,,0,,
P,AT-Intro to Theatre,I1021,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6456,130116 I1021,130116,100,100,,0,100,100
A+,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6530,130117 A007,130117,66,100,,0,97,100
A+,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6542,130117 B007,130117,100,100,,0,100,100
A,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6539,130117 C007,130117,100,,93,0,95,100
A-,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6533,130117 D007,130117,100,89,,0,92,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6889,130117 H130,130117,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6889,130117 H130,130117,,,,0,,
P,AT-Intro to Theatre,I0021,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6527,130117 I0021,130117,100,100,,0,100,100
A-,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6530,130119 A007,130119,0,99,,0,90,100
A+,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6532,130119 B007,130119,100,98,,0,99,100
B-,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B-,6546,130119 C007,130119,100,,72,0,80,100
I,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,6540,130119 D007,130119,0,76,,1,74,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6889,130119 H130,130119,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6889,130119 H130,130119,,,,0,,
P,AT-Intro to Theatre,I0021,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6519,130119 I0021,130119,100,100,,0,100,100
B+,AT-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6432,130121 A200,130121,0,97,,0,89,100
A-,AT-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6462,130121 B200,130121,100,88,,0,92,100
B,AT-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,7841,130121 C220,130121,0,,93,0,86,100
B+,AT-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B+,6445,130121 D300,130121,33,90,,0,87,100
B,AT-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6446,130121 E200,130121,0,,,0,84,100
A,AT - AP Psychology,G201,1/15/2019 12:00:00 AM,a_f_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A,6467,130121 G201,130121,100,93,,0,95,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6684,130121 H130,130121,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6684,130121 H130,130121,,,,0,,
NO GRADE,AT-Modern World 2,A200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,6458,130122 A200,130122,0,,,0,,100
NO GRADE,AT-English 10,B200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],N/A,6462,130122 B200,130122,0,,,0,,100
C,AT-Math II,C220,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C,7841,130122 C220,130122,0,,74,0,73,100
C+,AT-Physics,D300,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6445,130122 D300,130122,0,81,,0,78,100
C+,AT-Spanish 2,E200,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],C+,6446,130122 E200,130122,25,,,0,78,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6647,130122 H130,130122,,,,0,,
NO GRADE,"SPS-Leadership I (10th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6647,130122 H130,130122,,,,0,,
NP,AT-Visual Art,I1048,1/15/2019 12:00:00 AM,pnp_elec,PFA?[_] Proj Score?[_] Ovrdue Proj?[X],I,6440,130122 I1048,130122,100,,,2,,100
A-,AT-Medieval History,A007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A-,6530,130124 A007,130124,33,94,,0,90,100
A+,AT-English 7,B007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],A+,6532,130124 B007,130124,100,98,,0,99,100
B,AT-Math 7,C007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6539,130124 C007,130124,100,,79,0,85,100
B,AT-Integrated Science 7,D007,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],B,6540,130124 D007,130124,0,88,,0,83,100
NO GRADE,Mentor,H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6841,130124 H130,130124,,,,0,,
NO GRADE,"SPS-Commitment & Exploration (7th Grade HCC, 2018-19)",H130,1/15/2019 12:00:00 AM,project,PFA?[_] Proj Score?[_] Ovrdue Proj?[_],,6841,130124 H130,130124,,,,0,,
